"","username","inputvalue","expected","label","firstlanguage","hearing","environment","equipment","experiment","foreignlanguages","startdate","enddate","acc_rating"
"1541","MNRO29","Yes","null","<p>Did you hear a difference?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1542","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1543","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1544","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1545","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1546","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1547","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1548","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1549","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1550","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1551","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1552","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1553","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1554","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1555","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1556","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1557","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1558","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1559","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1560","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1561","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1562","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1563","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1564","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1565","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1566","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1567","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1568","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1569","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1570","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1571","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1572","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1573","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1574","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1575","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1576","MNRO29","…easy","null","This experiment was…","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1577","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1578","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1579","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1580","MNRO29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1581","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1582","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1583","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1584","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1585","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1586","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1587","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1588","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1589","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1590","MNRO29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1591","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1592","MNRO29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,0
"1593","MNRO29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","public","in-ear","Fricatives #1","English, German, Spanish",2021-10-28,2021-10-28,1
"1594","HAII16","No","null","<p>Did you hear a difference?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1595","HAII16","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1596","HAII16","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1597","HAII16","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1598","HAII16","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1599","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1600","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1601","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1602","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1603","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1604","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1605","HAII16","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1606","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1607","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1608","HAII16","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1609","HAII16","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1610","HAII16","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1611","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1612","HAII16","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1613","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1614","HAII16","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1615","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1616","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1617","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1618","HAII16","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1619","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1620","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1621","HAII16","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1622","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1623","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1624","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1625","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1626","HAII16","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1627","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1628","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1629","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1630","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1631","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1632","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1633","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1634","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1635","HAII16","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1636","HAII16","z","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1637","HAII16","s","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,0
"1638","HAII16","s","s","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1639","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
"1640","HAII16","z","z","<p>Did you hear ""s"" or ""z""?</p>","Dansk","normal","office","headphones","Fricatives #1","Engelsk, tysk, spansk",2021-10-28,2021-10-28,1
